# Assembly name:  UTA_CroVir_3.0
# Organism name:  Crotalus viridis viridis (prairie rattlesnake)
# Sex:  male
# Taxid:          8742
# BioSample:      SAMN07738522
# BioProject:     PRJNA413201
# Submitter:      University of Texas at Arlington
# Date:           2019-01-08
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    PDHV02
# Assembly method: Dovetail Genomics HiRise v. 2.1.3-59a1db48d61f
# Expected final version: yes
# Genome coverage: 1000.0x
# Sequencing technology: Illumina HiSeq
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_003400415.2
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_003400425.2		Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
scaffold-un3157	unplaced-scaffold	na	na	PDHV02003166.1	<>	na	Primary Assembly	1416	na
scaffold-un3158	unplaced-scaffold	na	na	PDHV02003167.1	<>	na	Primary Assembly	1416	na
scaffold-un3159	unplaced-scaffold	na	na	PDHV02003168.1	<>	na	Primary Assembly	1416	na
scaffold-un316	unplaced-scaffold	na	na	PDHV02000325.1	<>	na	Primary Assembly	15222	na
scaffold-un3160	unplaced-scaffold	na	na	PDHV02003169.1	<>	na	Primary Assembly	1415	na
scaffold-un3161	unplaced-scaffold	na	na	PDHV02003170.1	<>	na	Primary Assembly	1415	na
scaffold-un3162	unplaced-scaffold	na	na	PDHV02003171.1	<>	na	Primary Assembly	1415	na
scaffold-un3163	unplaced-scaffold	na	na	PDHV02003172.1	<>	na	Primary Assembly	1415	na
scaffold-un3164	unplaced-scaffold	na	na	PDHV02003173.1	<>	na	Primary Assembly	1415	na
scaffold-un3165	unplaced-scaffold	na	na	PDHV02003174.1	<>	na	Primary Assembly	1414	na
scaffold-un3166	unplaced-scaffold	na	na	PDHV02003175.1	<>	na	Primary Assembly	1414	na
scaffold-un3167	unplaced-scaffold	na	na	PDHV02003176.1	<>	na	Primary Assembly	1414	na
scaffold-un3168	unplaced-scaffold	na	na	PDHV02003177.1	<>	na	Primary Assembly	1414	na
scaffold-un3169	unplaced-scaffold	na	na	PDHV02003178.1	<>	na	Primary Assembly	1414	na
scaffold-un317	unplaced-scaffold	na	na	PDHV02000326.1	<>	na	Primary Assembly	15172	na
scaffold-un3170	unplaced-scaffold	na	na	PDHV02003179.1	<>	na	Primary Assembly	1414	na
scaffold-un3171	unplaced-scaffold	na	na	PDHV02003180.1	<>	na	Primary Assembly	1414	na
scaffold-un3172	unplaced-scaffold	na	na	PDHV02003181.1	<>	na	Primary Assembly	1413	na
scaffold-un3173	unplaced-scaffold	na	na	PDHV02003182.1	<>	na	Primary Assembly	1413	na
scaffold-un3174	unplaced-scaffold	na	na	PDHV02003183.1	<>	na	Primary Assembly	1413	na
scaffold-un3175	unplaced-scaffold	na	na	PDHV02003184.1	<>	na	Primary Assembly	1413	na
scaffold-un3176	unplaced-scaffold	na	na	PDHV02003185.1	<>	na	Primary Assembly	1413	na
scaffold-un3177	unplaced-scaffold	na	na	PDHV02003186.1	<>	na	Primary Assembly	1413	na
scaffold-un3178	unplaced-scaffold	na	na	PDHV02003187.1	<>	na	Primary Assembly	1413	na
scaffold-un3179	unplaced-scaffold	na	na	PDHV02003188.1	<>	na	Primary Assembly	1413	na
scaffold-un318	unplaced-scaffold	na	na	PDHV02000327.1	<>	na	Primary Assembly	15170	na
scaffold-un3180	unplaced-scaffold	na	na	PDHV02003189.1	<>	na	Primary Assembly	1413	na
scaffold-un3181	unplaced-scaffold	na	na	PDHV02003190.1	<>	na	Primary Assembly	1412	na
scaffold-un3182	unplaced-scaffold	na	na	PDHV02003191.1	<>	na	Primary Assembly	1412	na
scaffold-un3183	unplaced-scaffold	na	na	PDHV02003192.1	<>	na	Primary Assembly	1412	na
scaffold-un3184	unplaced-scaffold	na	na	PDHV02003193.1	<>	na	Primary Assembly	1412	na
scaffold-un3185	unplaced-scaffold	na	na	PDHV02003194.1	<>	na	Primary Assembly	1411	na
scaffold-un3186	unplaced-scaffold	na	na	PDHV02003195.1	<>	na	Primary Assembly	1411	na
scaffold-un3187	unplaced-scaffold	na	na	PDHV02003196.1	<>	na	Primary Assembly	1411	na
scaffold-un3188	unplaced-scaffold	na	na	PDHV02003197.1	<>	na	Primary Assembly	1411	na
scaffold-un3189	unplaced-scaffold	na	na	PDHV02003198.1	<>	na	Primary Assembly	1411	na
scaffold-un319	unplaced-scaffold	na	na	PDHV02000328.1	<>	na	Primary Assembly	15000	na
scaffold-un3190	unplaced-scaffold	na	na	PDHV02003199.1	<>	na	Primary Assembly	1411	na
scaffold-un3191	unplaced-scaffold	na	na	PDHV02003200.1	<>	na	Primary Assembly	1411	na
scaffold-un3192	unplaced-scaffold	na	na	PDHV02003201.1	<>	na	Primary Assembly	1411	na
scaffold-un3193	unplaced-scaffold	na	na	PDHV02003202.1	<>	na	Primary Assembly	1410	na
scaffold-un3194	unplaced-scaffold	na	na	PDHV02003203.1	<>	na	Primary Assembly	1410	na
scaffold-un3195	unplaced-scaffold	na	na	PDHV02003204.1	<>	na	Primary Assembly	1410	na
scaffold-un3196	unplaced-scaffold	na	na	PDHV02003205.1	<>	na	Primary Assembly	1410	na
scaffold-un3197	unplaced-scaffold	na	na	PDHV02003206.1	<>	na	Primary Assembly	1410	na
scaffold-un3198	unplaced-scaffold	na	na	PDHV02003207.1	<>	na	Primary Assembly	1410	na
scaffold-un3199	unplaced-scaffold	na	na	PDHV02003208.1	<>	na	Primary Assembly	1410	na
scaffold-un32	unplaced-scaffold	na	na	PDHV02000041.1	<>	na	Primary Assembly	199475	na
scaffold-un320	unplaced-scaffold	na	na	PDHV02000329.1	<>	na	Primary Assembly	14859	na
scaffold-un3200	unplaced-scaffold	na	na	PDHV02003209.1	<>	na	Primary Assembly	1410	na
scaffold-un3201	unplaced-scaffold	na	na	PDHV02003210.1	<>	na	Primary Assembly	1410	na
scaffold-un3202	unplaced-scaffold	na	na	PDHV02003211.1	<>	na	Primary Assembly	1409	na
scaffold-un3203	unplaced-scaffold	na	na	PDHV02003212.1	<>	na	Primary Assembly	1409	na
scaffold-un3204	unplaced-scaffold	na	na	PDHV02003213.1	<>	na	Primary Assembly	1409	na
scaffold-un3205	unplaced-scaffold	na	na	PDHV02003214.1	<>	na	Primary Assembly	1409	na
scaffold-un3206	unplaced-scaffold	na	na	PDHV02003215.1	<>	na	Primary Assembly	1409	na
scaffold-un3207	unplaced-scaffold	na	na	PDHV02003216.1	<>	na	Primary Assembly	1409	na
scaffold-un3208	unplaced-scaffold	na	na	PDHV02003217.1	<>	na	Primary Assembly	1408	na
scaffold-un3209	unplaced-scaffold	na	na	PDHV02003218.1	<>	na	Primary Assembly	1408	na
scaffold-un321	unplaced-scaffold	na	na	PDHV02000330.1	<>	na	Primary Assembly	14756	na
scaffold-un3210	unplaced-scaffold	na	na	PDHV02003219.1	<>	na	Primary Assembly	1408	na
scaffold-un3211	unplaced-scaffold	na	na	PDHV02003220.1	<>	na	Primary Assembly	1408	na
scaffold-un3212	unplaced-scaffold	na	na	PDHV02003221.1	<>	na	Primary Assembly	1408	na
scaffold-un3213	unplaced-scaffold	na	na	PDHV02003222.1	<>	na	Primary Assembly	1407	na
scaffold-un3214	unplaced-scaffold	na	na	PDHV02003223.1	<>	na	Primary Assembly	1407	na
scaffold-un3215	unplaced-scaffold	na	na	PDHV02003224.1	<>	na	Primary Assembly	1407	na
scaffold-un3216	unplaced-scaffold	na	na	PDHV02003225.1	<>	na	Primary Assembly	1407	na
scaffold-un3217	unplaced-scaffold	na	na	PDHV02003226.1	<>	na	Primary Assembly	1407	na
scaffold-un3218	unplaced-scaffold	na	na	PDHV02003227.1	<>	na	Primary Assembly	1406	na
scaffold-un3219	unplaced-scaffold	na	na	PDHV02003228.1	<>	na	Primary Assembly	1406	na
scaffold-un322	unplaced-scaffold	na	na	PDHV02000331.1	<>	na	Primary Assembly	14690	na
scaffold-un3220	unplaced-scaffold	na	na	PDHV02003229.1	<>	na	Primary Assembly	1406	na
scaffold-un3221	unplaced-scaffold	na	na	PDHV02003230.1	<>	na	Primary Assembly	1406	na
scaffold-un3222	unplaced-scaffold	na	na	PDHV02003231.1	<>	na	Primary Assembly	1406	na
scaffold-un3223	unplaced-scaffold	na	na	PDHV02003232.1	<>	na	Primary Assembly	1406	na
scaffold-un3224	unplaced-scaffold	na	na	PDHV02003233.1	<>	na	Primary Assembly	1406	na
scaffold-un3225	unplaced-scaffold	na	na	PDHV02003234.1	<>	na	Primary Assembly	1405	na
scaffold-un3226	unplaced-scaffold	na	na	PDHV02003235.1	<>	na	Primary Assembly	1405	na
scaffold-un3227	unplaced-scaffold	na	na	PDHV02003236.1	<>	na	Primary Assembly	1405	na
scaffold-un3228	unplaced-scaffold	na	na	PDHV02003237.1	<>	na	Primary Assembly	1405	na
scaffold-un3229	unplaced-scaffold	na	na	PDHV02003238.1	<>	na	Primary Assembly	1405	na
scaffold-un323	unplaced-scaffold	na	na	PDHV02000332.1	<>	na	Primary Assembly	14576	na
scaffold-un3230	unplaced-scaffold	na	na	PDHV02003239.1	<>	na	Primary Assembly	1405	na
scaffold-un3231	unplaced-scaffold	na	na	PDHV02003240.1	<>	na	Primary Assembly	1405	na
scaffold-un3232	unplaced-scaffold	na	na	PDHV02003241.1	<>	na	Primary Assembly	1405	na
scaffold-un3233	unplaced-scaffold	na	na	PDHV02003242.1	<>	na	Primary Assembly	1404	na
scaffold-un3234	unplaced-scaffold	na	na	PDHV02003243.1	<>	na	Primary Assembly	1404	na
scaffold-un3235	unplaced-scaffold	na	na	PDHV02003244.1	<>	na	Primary Assembly	1404	na
scaffold-un3236	unplaced-scaffold	na	na	PDHV02003245.1	<>	na	Primary Assembly	1404	na
scaffold-un3237	unplaced-scaffold	na	na	PDHV02003246.1	<>	na	Primary Assembly	1404	na
scaffold-un3238	unplaced-scaffold	na	na	PDHV02003247.1	<>	na	Primary Assembly	1404	na
scaffold-un3239	unplaced-scaffold	na	na	PDHV02003248.1	<>	na	Primary Assembly	1404	na
scaffold-un324	unplaced-scaffold	na	na	PDHV02000333.1	<>	na	Primary Assembly	14390	na
scaffold-un3240	unplaced-scaffold	na	na	PDHV02003249.1	<>	na	Primary Assembly	1404	na
scaffold-un3241	unplaced-scaffold	na	na	PDHV02003250.1	<>	na	Primary Assembly	1404	na
scaffold-un3242	unplaced-scaffold	na	na	PDHV02003251.1	<>	na	Primary Assembly	1404	na
scaffold-un3243	unplaced-scaffold	na	na	PDHV02003252.1	<>	na	Primary Assembly	1403	na
scaffold-un3244	unplaced-scaffold	na	na	PDHV02003253.1	<>	na	Primary Assembly	1403	na
scaffold-un3245	unplaced-scaffold	na	na	PDHV02003254.1	<>	na	Primary Assembly	1403	na
scaffold-un3246	unplaced-scaffold	na	na	PDHV02003255.1	<>	na	Primary Assembly	1403	na
scaffold-un3247	unplaced-scaffold	na	na	PDHV02003256.1	<>	na	Primary Assembly	1403	na
scaffold-un3248	unplaced-scaffold	na	na	PDHV02003257.1	<>	na	Primary Assembly	1403	na
scaffold-un3249	unplaced-scaffold	na	na	PDHV02003258.1	<>	na	Primary Assembly	1402	na
scaffold-un325	unplaced-scaffold	na	na	PDHV02000334.1	<>	na	Primary Assembly	14372	na
scaffold-un3250	unplaced-scaffold	na	na	PDHV02003259.1	<>	na	Primary Assembly	1402	na
scaffold-un3251	unplaced-scaffold	na	na	PDHV02003260.1	<>	na	Primary Assembly	1402	na
scaffold-un3252	unplaced-scaffold	na	na	PDHV02003261.1	<>	na	Primary Assembly	1402	na
scaffold-un3253	unplaced-scaffold	na	na	PDHV02003262.1	<>	na	Primary Assembly	1401	na
scaffold-un3254	unplaced-scaffold	na	na	PDHV02003263.1	<>	na	Primary Assembly	1401	na
scaffold-un3255	unplaced-scaffold	na	na	PDHV02003264.1	<>	na	Primary Assembly	1400	na
scaffold-un3256	unplaced-scaffold	na	na	PDHV02003265.1	<>	na	Primary Assembly	1400	na
scaffold-un3257	unplaced-scaffold	na	na	PDHV02003266.1	<>	na	Primary Assembly	1400	na
scaffold-un3258	unplaced-scaffold	na	na	PDHV02003267.1	<>	na	Primary Assembly	1400	na
scaffold-un3259	unplaced-scaffold	na	na	PDHV02003268.1	<>	na	Primary Assembly	1399	na
scaffold-un326	unplaced-scaffold	na	na	PDHV02000335.1	<>	na	Primary Assembly	14241	na
scaffold-un3260	unplaced-scaffold	na	na	PDHV02003269.1	<>	na	Primary Assembly	1399	na
scaffold-un3261	unplaced-scaffold	na	na	PDHV02003270.1	<>	na	Primary Assembly	1399	na
scaffold-un3262	unplaced-scaffold	na	na	PDHV02003271.1	<>	na	Primary Assembly	1399	na
scaffold-un3263	unplaced-scaffold	na	na	PDHV02003272.1	<>	na	Primary Assembly	1399	na
scaffold-un3264	unplaced-scaffold	na	na	PDHV02003273.1	<>	na	Primary Assembly	1398	na
scaffold-un3265	unplaced-scaffold	na	na	PDHV02003274.1	<>	na	Primary Assembly	1398	na
scaffold-un3266	unplaced-scaffold	na	na	PDHV02003275.1	<>	na	Primary Assembly	1398	na
scaffold-un3267	unplaced-scaffold	na	na	PDHV02003276.1	<>	na	Primary Assembly	1398	na
scaffold-un3268	unplaced-scaffold	na	na	PDHV02003277.1	<>	na	Primary Assembly	1398	na
scaffold-un3269	unplaced-scaffold	na	na	PDHV02003278.1	<>	na	Primary Assembly	1397	na
scaffold-un327	unplaced-scaffold	na	na	PDHV02000336.1	<>	na	Primary Assembly	14240	na
scaffold-un3270	unplaced-scaffold	na	na	PDHV02003279.1	<>	na	Primary Assembly	1397	na
scaffold-un3271	unplaced-scaffold	na	na	PDHV02003280.1	<>	na	Primary Assembly	1396	na
scaffold-un3272	unplaced-scaffold	na	na	PDHV02003281.1	<>	na	Primary Assembly	1396	na
scaffold-un3273	unplaced-scaffold	na	na	PDHV02003282.1	<>	na	Primary Assembly	1396	na
scaffold-un3274	unplaced-scaffold	na	na	PDHV02003283.1	<>	na	Primary Assembly	1396	na
scaffold-un3275	unplaced-scaffold	na	na	PDHV02003284.1	<>	na	Primary Assembly	1396	na
scaffold-un3276	unplaced-scaffold	na	na	PDHV02003285.1	<>	na	Primary Assembly	1396	na
scaffold-un3277	unplaced-scaffold	na	na	PDHV02003286.1	<>	na	Primary Assembly	1396	na
scaffold-un3278	unplaced-scaffold	na	na	PDHV02003287.1	<>	na	Primary Assembly	1395	na
scaffold-un3279	unplaced-scaffold	na	na	PDHV02003288.1	<>	na	Primary Assembly	1395	na
scaffold-un328	unplaced-scaffold	na	na	PDHV02000337.1	<>	na	Primary Assembly	14158	na
scaffold-un3280	unplaced-scaffold	na	na	PDHV02003289.1	<>	na	Primary Assembly	1395	na
scaffold-un3281	unplaced-scaffold	na	na	PDHV02003290.1	<>	na	Primary Assembly	1395	na
scaffold-un3282	unplaced-scaffold	na	na	PDHV02003291.1	<>	na	Primary Assembly	1394	na
scaffold-un3283	unplaced-scaffold	na	na	PDHV02003292.1	<>	na	Primary Assembly	1394	na
scaffold-un3284	unplaced-scaffold	na	na	PDHV02003293.1	<>	na	Primary Assembly	1394	na
scaffold-un3285	unplaced-scaffold	na	na	PDHV02003294.1	<>	na	Primary Assembly	1394	na
scaffold-un3286	unplaced-scaffold	na	na	PDHV02003295.1	<>	na	Primary Assembly	1394	na
scaffold-un3287	unplaced-scaffold	na	na	PDHV02003296.1	<>	na	Primary Assembly	1394	na
scaffold-un3288	unplaced-scaffold	na	na	PDHV02003297.1	<>	na	Primary Assembly	1393	na
scaffold-un3289	unplaced-scaffold	na	na	PDHV02003298.1	<>	na	Primary Assembly	1393	na
scaffold-un329	unplaced-scaffold	na	na	PDHV02000338.1	<>	na	Primary Assembly	13871	na
scaffold-un3290	unplaced-scaffold	na	na	PDHV02003299.1	<>	na	Primary Assembly	1393	na
scaffold-un3291	unplaced-scaffold	na	na	PDHV02003300.1	<>	na	Primary Assembly	1392	na
scaffold-un3292	unplaced-scaffold	na	na	PDHV02003301.1	<>	na	Primary Assembly	1391	na
scaffold-un3293	unplaced-scaffold	na	na	PDHV02003302.1	<>	na	Primary Assembly	1391	na
scaffold-un3294	unplaced-scaffold	na	na	PDHV02003303.1	<>	na	Primary Assembly	1391	na
scaffold-un3295	unplaced-scaffold	na	na	PDHV02003304.1	<>	na	Primary Assembly	1391	na
scaffold-un3296	unplaced-scaffold	na	na	PDHV02003305.1	<>	na	Primary Assembly	1390	na
scaffold-un3297	unplaced-scaffold	na	na	PDHV02003306.1	<>	na	Primary Assembly	1390	na
scaffold-un3298	unplaced-scaffold	na	na	PDHV02003307.1	<>	na	Primary Assembly	1390	na
scaffold-un3299	unplaced-scaffold	na	na	PDHV02003308.1	<>	na	Primary Assembly	1390	na
scaffold-un33	unplaced-scaffold	na	na	PDHV02000042.1	<>	na	Primary Assembly	171807	na
scaffold-un330	unplaced-scaffold	na	na	PDHV02000339.1	<>	na	Primary Assembly	13664	na
scaffold-un3300	unplaced-scaffold	na	na	PDHV02003309.1	<>	na	Primary Assembly	1390	na
scaffold-un3301	unplaced-scaffold	na	na	PDHV02003310.1	<>	na	Primary Assembly	1390	na
scaffold-un3302	unplaced-scaffold	na	na	PDHV02003311.1	<>	na	Primary Assembly	1389	na
scaffold-un3303	unplaced-scaffold	na	na	PDHV02003312.1	<>	na	Primary Assembly	1389	na
scaffold-un3304	unplaced-scaffold	na	na	PDHV02003313.1	<>	na	Primary Assembly	1389	na
scaffold-un3305	unplaced-scaffold	na	na	PDHV02003314.1	<>	na	Primary Assembly	1389	na
scaffold-un3306	unplaced-scaffold	na	na	PDHV02003315.1	<>	na	Primary Assembly	1389	na
scaffold-un3307	unplaced-scaffold	na	na	PDHV02003316.1	<>	na	Primary Assembly	1388	na
scaffold-un3308	unplaced-scaffold	na	na	PDHV02003317.1	<>	na	Primary Assembly	1388	na
scaffold-un3309	unplaced-scaffold	na	na	PDHV02003318.1	<>	na	Primary Assembly	1388	na
scaffold-un331	unplaced-scaffold	na	na	PDHV02000340.1	<>	na	Primary Assembly	13656	na
scaffold-un3310	unplaced-scaffold	na	na	PDHV02003319.1	<>	na	Primary Assembly	1388	na
scaffold-un3311	unplaced-scaffold	na	na	PDHV02003320.1	<>	na	Primary Assembly	1388	na
scaffold-un3312	unplaced-scaffold	na	na	PDHV02003321.1	<>	na	Primary Assembly	1388	na
scaffold-un3313	unplaced-scaffold	na	na	PDHV02003322.1	<>	na	Primary Assembly	1387	na
scaffold-un3314	unplaced-scaffold	na	na	PDHV02003323.1	<>	na	Primary Assembly	1387	na
scaffold-un3315	unplaced-scaffold	na	na	PDHV02003324.1	<>	na	Primary Assembly	1387	na
scaffold-un3316	unplaced-scaffold	na	na	PDHV02003325.1	<>	na	Primary Assembly	1387	na
scaffold-un3317	unplaced-scaffold	na	na	PDHV02003326.1	<>	na	Primary Assembly	1387	na
scaffold-un3318	unplaced-scaffold	na	na	PDHV02003327.1	<>	na	Primary Assembly	1387	na
scaffold-un3319	unplaced-scaffold	na	na	PDHV02003328.1	<>	na	Primary Assembly	1387	na
scaffold-un332	unplaced-scaffold	na	na	PDHV02000341.1	<>	na	Primary Assembly	13588	na
scaffold-un3320	unplaced-scaffold	na	na	PDHV02003329.1	<>	na	Primary Assembly	1387	na
scaffold-un3321	unplaced-scaffold	na	na	PDHV02003330.1	<>	na	Primary Assembly	1387	na
scaffold-un3322	unplaced-scaffold	na	na	PDHV02003331.1	<>	na	Primary Assembly	1387	na
scaffold-un3323	unplaced-scaffold	na	na	PDHV02003332.1	<>	na	Primary Assembly	1387	na
scaffold-un3324	unplaced-scaffold	na	na	PDHV02003333.1	<>	na	Primary Assembly	1386	na
scaffold-un3325	unplaced-scaffold	na	na	PDHV02003334.1	<>	na	Primary Assembly	1386	na
scaffold-un3326	unplaced-scaffold	na	na	PDHV02003335.1	<>	na	Primary Assembly	1386	na
scaffold-un3327	unplaced-scaffold	na	na	PDHV02003336.1	<>	na	Primary Assembly	1386	na
scaffold-un3328	unplaced-scaffold	na	na	PDHV02003337.1	<>	na	Primary Assembly	1386	na
scaffold-un3329	unplaced-scaffold	na	na	PDHV02003338.1	<>	na	Primary Assembly	1386	na
scaffold-un333	unplaced-scaffold	na	na	PDHV02000342.1	<>	na	Primary Assembly	13559	na
scaffold-un3330	unplaced-scaffold	na	na	PDHV02003339.1	<>	na	Primary Assembly	1386	na
scaffold-un3331	unplaced-scaffold	na	na	PDHV02003340.1	<>	na	Primary Assembly	1386	na
scaffold-un3332	unplaced-scaffold	na	na	PDHV02003341.1	<>	na	Primary Assembly	1386	na
scaffold-un3333	unplaced-scaffold	na	na	PDHV02003342.1	<>	na	Primary Assembly	1385	na
scaffold-un3334	unplaced-scaffold	na	na	PDHV02003343.1	<>	na	Primary Assembly	1385	na
scaffold-un3335	unplaced-scaffold	na	na	PDHV02003344.1	<>	na	Primary Assembly	1385	na
scaffold-un3336	unplaced-scaffold	na	na	PDHV02003345.1	<>	na	Primary Assembly	1385	na
scaffold-un3337	unplaced-scaffold	na	na	PDHV02003346.1	<>	na	Primary Assembly	1385	na
scaffold-un3338	unplaced-scaffold	na	na	PDHV02003347.1	<>	na	Primary Assembly	1384	na
scaffold-un3339	unplaced-scaffold	na	na	PDHV02003348.1	<>	na	Primary Assembly	1384	na
scaffold-un334	unplaced-scaffold	na	na	PDHV02000343.1	<>	na	Primary Assembly	13546	na
scaffold-un3340	unplaced-scaffold	na	na	PDHV02003349.1	<>	na	Primary Assembly	1384	na
scaffold-un3341	unplaced-scaffold	na	na	PDHV02003350.1	<>	na	Primary Assembly	1384	na
scaffold-un3342	unplaced-scaffold	na	na	PDHV02003351.1	<>	na	Primary Assembly	1384	na
scaffold-un3343	unplaced-scaffold	na	na	PDHV02003352.1	<>	na	Primary Assembly	1384	na
scaffold-un3344	unplaced-scaffold	na	na	PDHV02003353.1	<>	na	Primary Assembly	1384	na
scaffold-un3345	unplaced-scaffold	na	na	PDHV02003354.1	<>	na	Primary Assembly	1383	na
scaffold-un3346	unplaced-scaffold	na	na	PDHV02003355.1	<>	na	Primary Assembly	1383	na
scaffold-un3347	unplaced-scaffold	na	na	PDHV02003356.1	<>	na	Primary Assembly	1383	na
scaffold-un3348	unplaced-scaffold	na	na	PDHV02003357.1	<>	na	Primary Assembly	1383	na
scaffold-un3349	unplaced-scaffold	na	na	PDHV02003358.1	<>	na	Primary Assembly	1383	na
scaffold-un335	unplaced-scaffold	na	na	PDHV02000344.1	<>	na	Primary Assembly	13487	na
scaffold-un3350	unplaced-scaffold	na	na	PDHV02003359.1	<>	na	Primary Assembly	1382	na
scaffold-un3351	unplaced-scaffold	na	na	PDHV02003360.1	<>	na	Primary Assembly	1381	na
scaffold-un3352	unplaced-scaffold	na	na	PDHV02003361.1	<>	na	Primary Assembly	1381	na
scaffold-un3353	unplaced-scaffold	na	na	PDHV02003362.1	<>	na	Primary Assembly	1381	na
scaffold-un3354	unplaced-scaffold	na	na	PDHV02003363.1	<>	na	Primary Assembly	1381	na
scaffold-un3355	unplaced-scaffold	na	na	PDHV02003364.1	<>	na	Primary Assembly	1381	na
scaffold-un3356	unplaced-scaffold	na	na	PDHV02003365.1	<>	na	Primary Assembly	1381	na
scaffold-un3357	unplaced-scaffold	na	na	PDHV02003366.1	<>	na	Primary Assembly	1380	na
scaffold-un3358	unplaced-scaffold	na	na	PDHV02003367.1	<>	na	Primary Assembly	1380	na
scaffold-un3359	unplaced-scaffold	na	na	PDHV02003368.1	<>	na	Primary Assembly	1379	na
scaffold-un336	unplaced-scaffold	na	na	PDHV02000345.1	<>	na	Primary Assembly	13460	na
scaffold-un3360	unplaced-scaffold	na	na	PDHV02003369.1	<>	na	Primary Assembly	1379	na
scaffold-un3361	unplaced-scaffold	na	na	PDHV02003370.1	<>	na	Primary Assembly	1379	na
scaffold-un3362	unplaced-scaffold	na	na	PDHV02003371.1	<>	na	Primary Assembly	1379	na
scaffold-un3363	unplaced-scaffold	na	na	PDHV02003372.1	<>	na	Primary Assembly	1379	na
scaffold-un3364	unplaced-scaffold	na	na	PDHV02003373.1	<>	na	Primary Assembly	1379	na
scaffold-un3365	unplaced-scaffold	na	na	PDHV02003374.1	<>	na	Primary Assembly	1378	na
scaffold-un3366	unplaced-scaffold	na	na	PDHV02003375.1	<>	na	Primary Assembly	1378	na
scaffold-un3367	unplaced-scaffold	na	na	PDHV02003376.1	<>	na	Primary Assembly	1378	na
scaffold-un3368	unplaced-scaffold	na	na	PDHV02003377.1	<>	na	Primary Assembly	1378	na
scaffold-un3369	unplaced-scaffold	na	na	PDHV02003378.1	<>	na	Primary Assembly	1377	na
scaffold-un337	unplaced-scaffold	na	na	PDHV02000346.1	<>	na	Primary Assembly	13439	na
scaffold-un3370	unplaced-scaffold	na	na	PDHV02003379.1	<>	na	Primary Assembly	1377	na
scaffold-un3371	unplaced-scaffold	na	na	PDHV02003380.1	<>	na	Primary Assembly	1377	na
scaffold-un3372	unplaced-scaffold	na	na	PDHV02003381.1	<>	na	Primary Assembly	1377	na
scaffold-un3373	unplaced-scaffold	na	na	PDHV02003382.1	<>	na	Primary Assembly	1377	na
scaffold-un3374	unplaced-scaffold	na	na	PDHV02003383.1	<>	na	Primary Assembly	1377	na
scaffold-un3375	unplaced-scaffold	na	na	PDHV02003384.1	<>	na	Primary Assembly	1377	na
scaffold-un3376	unplaced-scaffold	na	na	PDHV02003385.1	<>	na	Primary Assembly	1377	na
scaffold-un3377	unplaced-scaffold	na	na	PDHV02003386.1	<>	na	Primary Assembly	1377	na
scaffold-un3378	unplaced-scaffold	na	na	PDHV02003387.1	<>	na	Primary Assembly	1376	na
scaffold-un3379	unplaced-scaffold	na	na	PDHV02003388.1	<>	na	Primary Assembly	1376	na
scaffold-un338	unplaced-scaffold	na	na	PDHV02000347.1	<>	na	Primary Assembly	13289	na
scaffold-un3380	unplaced-scaffold	na	na	PDHV02003389.1	<>	na	Primary Assembly	1376	na
scaffold-un3381	unplaced-scaffold	na	na	PDHV02003390.1	<>	na	Primary Assembly	1376	na
scaffold-un3382	unplaced-scaffold	na	na	PDHV02003391.1	<>	na	Primary Assembly	1376	na
scaffold-un3383	unplaced-scaffold	na	na	PDHV02003392.1	<>	na	Primary Assembly	1375	na
scaffold-un3384	unplaced-scaffold	na	na	PDHV02003393.1	<>	na	Primary Assembly	1375	na
scaffold-un3385	unplaced-scaffold	na	na	PDHV02003394.1	<>	na	Primary Assembly	1375	na
